run_id,strategy,use_trigger,seed,split,iteration,n_labels,accuracy,balanced_accuracy,macro_f1,max_uncertainty
temporal-entropy-s49,entropy,False,49,temporal,19,210,0.57,0.5067024044368738,0.4322567772612297,1.0
temporal-entropy-s49,entropy,False,49,temporal,20,220,0.56968,0.5081597074058792,0.4400692048230721,1.0
temporal-entropy-s49,entropy,False,49,temporal,21,230,0.57064,0.506933237715196,0.4310834818876443,1.0
temporal-entropy-s49,entropy,False,49,temporal,22,240,0.57128,0.5069269148621283,0.42873876503226127,1.0
temporal-entropy-s49,entropy,False,49,temporal,23,250,0.57124,0.5077659378076965,0.43291906089466536,1.0
temporal-entropy-s49,entropy,False,49,temporal,24,260,0.5698,0.5061918422418675,0.43053806696453406,1.0
temporal-entropy-s49,entropy,False,49,temporal,25,270,0.57,0.5056164789931398,0.42703318941004004,1.0
temporal-entropy-s49,entropy,False,49,temporal,26,280,0.56936,0.5060097407974231,0.4312341721863261,1.0
temporal-entropy-s49,entropy,False,49,temporal,27,290,0.56948,0.5077490004240898,0.4388803177939978,1.0
temporal-entropy-s49,entropy,False,49,temporal,28,300,0.56824,0.5056744330194457,0.4335688687687066,1.0
temporal-entropy-s49,entropy,False,49,temporal,29,310,0.56936,0.5055479104362949,0.4290275446616288,1.0
temporal-entropy-s49,entropy,False,49,temporal,30,320,0.56964,0.5063650491028511,0.4319292037575255,1.0
temporal-entropy-s49,entropy,False,49,temporal,31,330,0.56876,0.506175592837092,0.4341062350721964,1.0
temporal-entropy-s49,entropy,False,49,temporal,32,340,0.56872,0.5063530749950982,0.43506483707735183,1.0
temporal-entropy-s49,entropy,False,49,temporal,33,350,0.56904,0.5066682020606932,0.4354264477349016,1.0
temporal-entropy-s49,entropy,False,49,temporal,34,360,0.5688,0.5064100134336057,0.4350544271290059,1.0
temporal-entropy-s49,entropy,False,49,temporal,35,370,0.57016,0.5073904487898862,0.4349291405559338,1.0
temporal-entropy-s49,entropy,False,49,temporal,36,380,0.57008,0.5072086913348575,0.4343580447139819,1.0
temporal-entropy-s49,entropy,False,49,temporal,37,390,0.57016,0.5070534374452791,0.43335139184337834,1.0
temporal-entropy-s49,entropy,False,49,temporal,38,400,0.56964,0.5066022052342413,0.43304761778834383,1.0
temporal-entropy-s49,entropy,False,49,temporal,39,410,0.57028,0.5072199774637791,0.4337149406214772,1.0
temporal-entropy-s49,entropy,False,49,temporal,40,420,0.56988,0.5065733101233301,0.4320687880734551,1.0
temporal-entropy-s49,entropy,False,49,temporal,41,430,0.56988,0.5077216450753247,0.43741492306781704,1.0
temporal-entropy-s49,entropy,False,49,temporal,42,440,0.56964,0.5074634564482372,0.43704383741678676,1.0
temporal-entropy-s49,entropy,False,49,temporal,43,450,0.56976,0.507168166105609,0.4352738575268817,1.0
temporal-entropy-s49,entropy,False,49,temporal,44,460,0.56992,0.5077813190487087,0.43755290517985657,1.0
temporal-entropy-s49,entropy,False,49,temporal,45,470,0.57024,0.5078093623763051,0.43659611222287237,1.0
temporal-entropy-s49,entropy,False,49,temporal,46,480,0.57028,0.5077192535298638,0.4360430875553989,1.0
temporal-entropy-s49,entropy,False,49,temporal,47,490,0.56952,0.5077587467908654,0.4387912697422927,1.0
temporal-entropy-s49,entropy,False,49,temporal,48,500,0.5694,0.5078043991004513,0.4393958874673894,1.0
temporal-entropy-s49,entropy,False,49,temporal,49,510,0.5696,0.5076534205078954,0.4380459018480025,1.0
temporal-entropy-s49,entropy,False,49,temporal,50,520,0.56984,0.5080114643481999,0.4388693336248889,1.0
temporal-entropy-s49,entropy,False,49,temporal,51,530,0.56968,0.5078226960612721,0.43854737218501183,1.0
temporal-entropy-s49,entropy,False,49,temporal,52,540,0.56996,0.5079782939402661,0.43831717497598743,1.0
temporal-entropy-s49,entropy,False,49,temporal,53,550,0.56992,0.5077938009503609,0.43760998773194726,1.0
temporal-entropy-s49,entropy,False,49,temporal,54,560,0.56976,0.5075051774502162,0.4368287806437922,1.0
temporal-entropy-s49,entropy,False,49,temporal,55,570,0.56968,0.5075605761265776,0.43735324741756126,1.0
temporal-entropy-s49,entropy,False,49,temporal,56,580,0.56924,0.5070539452391782,0.43652059532869014,1.0
temporal-entropy-s49,entropy,False,49,temporal,57,590,0.56972,0.5070211188206601,0.43472858294011263,1.0
temporal-entropy-s49,entropy,False,49,temporal,58,600,0.56944,0.5065035457937548,0.4332821741504546,1.0
temporal-entropy-s49,entropy,False,49,temporal,59,610,0.56896,0.5056751209982769,0.4310611902433051,1.0
temporal-entropy-s49,entropy,False,49,temporal,60,620,0.56848,0.5052336351540148,0.4306643304975618,1.0
temporal-entropy-s49,entropy,False,49,temporal,61,630,0.56876,0.505963400509006,0.4331178541787051,1.0
temporal-entropy-s49,entropy,False,49,temporal,62,640,0.56924,0.5057183817624019,0.43027384707292204,1.0
temporal-entropy-s49,entropy,False,49,temporal,63,650,0.56964,0.5060530015615481,0.43044555965946024,1.0
temporal-entropy-s49,entropy,False,49,temporal,64,660,0.56928,0.5057281281291776,0.4301778359939033,1.0
temporal-entropy-s49,entropy,False,49,temporal,65,670,0.56904,0.5052577471740041,0.42878344748078717,1.0
temporal-entropy-s49,entropy,False,49,temporal,66,680,0.56904,0.5052702290756562,0.4288434632096011,1.0
temporal-entropy-s49,entropy,False,49,temporal,67,690,0.56908,0.5057168420002559,0.4308347263468052,1.0
temporal-entropy-s49,entropy,False,49,temporal,68,700,0.56876,0.5051021492950101,0.4290417842930093,1.0
temporal-entropy-s49,entropy,False,49,temporal,69,710,0.56904,0.5050081091409618,0.4275784349518793,1.0
temporal-entropy-s49,entropy,False,49,temporal,70,720,0.56892,0.5063393973207155,0.4343161947289733,1.0
temporal-entropy-s49,entropy,False,49,temporal,71,730,0.56876,0.506175592837092,0.4341062350721964,1.0
temporal-entropy-s49,entropy,False,49,temporal,72,740,0.5688,0.5061853392038677,0.43401377688172044,1.0
temporal-entropy-s49,entropy,False,49,temporal,73,750,0.56904,0.5063936002243467,0.4341547796734632,1.0
temporal-entropy-s49,entropy,False,49,temporal,74,760,0.56944,0.5060666792359307,0.43122134949280755,1.0
temporal-entropy-s49,entropy,False,49,temporal,75,770,0.56896,0.505999650441232,0.4325918053821738,1.0
temporal-entropy-s49,entropy,False,49,temporal,76,780,0.56892,0.5057402660414141,0.43151045478807026,1.0
temporal-entropy-s49,entropy,False,49,temporal,77,790,0.56928,0.5064021508183918,0.433363916526641,1.0
temporal-entropy-s49,entropy,False,49,temporal,78,800,0.56956,0.5070445428618183,0.4353872642393962,1.0
temporal-entropy-s49,entropy,False,49,temporal,79,810,0.56932,0.5068362818413393,0.4352457497356733,1.0
temporal-entropy-s49,entropy,False,49,temporal,80,820,0.56888,0.5067415537084597,0.4363072411848369,1.0
temporal-entropy-s49,entropy,False,49,temporal,81,830,0.56932,0.5073480398090761,0.43759503883836925,1.0
temporal-entropy-s49,entropy,False,49,temporal,82,840,0.56956,0.5074314818130339,0.43716779444934784,1.0
temporal-entropy-s49,entropy,False,49,temporal,83,850,0.56892,0.5067762638785396,0.4363309470105587,1.0
temporal-entropy-s49,entropy,False,49,temporal,84,860,0.56916,0.5070843801122356,0.4369303140753673,1.0
temporal-entropy-s49,entropy,False,49,temporal,85,870,0.56928,0.5071635468191709,0.4368873697510236,1.0
temporal-entropy-s49,entropy,False,49,temporal,86,880,0.5694,0.5073800144442794,0.43747190743066555,1.0
temporal-entropy-s49,entropy,False,49,temporal,87,890,0.56896,0.5069857206717491,0.43715338708430734,1.0
temporal-entropy-s49,entropy,False,49,temporal,88,900,0.56872,0.5068897967661391,0.43752174321208004,1.0
temporal-entropy-s49,entropy,False,49,temporal,89,910,0.56912,0.5067875500074613,0.4357038304147396,1.0
temporal-entropy-s49,entropy,False,49,temporal,90,920,0.56848,0.5062696329911403,0.4354977642571853,1.0
temporal-entropy-s49,entropy,False,49,temporal,91,930,0.56904,0.5067306115689537,0.43571402809018295,1.0
temporal-entropy-s49,entropy,False,49,temporal,92,940,0.56896,0.5067984921469674,0.436297442914633,1.0
temporal-entropy-s49,entropy,False,49,temporal,93,950,0.56848,0.5061073682696628,0.43475046024767866,1.0
temporal-entropy-s49,entropy,False,49,temporal,94,960,0.569,0.5066584556939175,0.435517915984492,1.0
temporal-entropy-s49,entropy,False,49,temporal,95,970,0.5688,0.5065098686468226,0.43551472728880747,1.0
temporal-entropy-s49,entropy,False,49,temporal,96,980,0.56908,0.5067902855423378,0.4358525657755219,1.0
temporal-entropy-s49,entropy,False,49,temporal,97,990,0.56868,0.5066428942679733,0.43653131238503173,1.0
temporal-entropy-s49,entropy,False,49,temporal,98,1000,0.56884,0.5064572055053377,0.4351356397956221,1.0
temporal-entropy-s49,entropy,False,49,temporal,99,1010,0.56912,0.5068749233190262,0.43610577571831516,1.0
temporal-entropy-s49,entropy,False,49,temporal,100,1020,0.56856,0.5059271505767802,0.43364070774760777,1.0
temporal-entropy-s49,entropy,False,49,temporal,101,1030,0.56856,0.5060020419866929,0.4339886806132359,1.0
temporal-entropy-s49,entropy,False,49,temporal,102,1040,0.56836,0.5057036721197725,0.43329101002918935,1.0
temporal-entropy-s49,entropy,False,49,temporal,103,1050,0.5678,0.5053799944601324,0.433715375861789,1.0
temporal-entropy-s49,entropy,False,49,temporal,104,1060,0.56828,0.5059213355176115,0.4345749296724476,1.0
temporal-entropy-s49,entropy,False,49,temporal,105,1070,0.56824,0.50569939682275,0.4336847746203073,1.0
temporal-entropy-s49,entropy,False,49,temporal,106,1080,0.56812,0.5057325672306837,0.4342500569978527,1.0
temporal-entropy-s49,entropy,False,49,temporal,107,1090,0.5684,0.5055636356667227,0.4324986240484711,1.0
temporal-entropy-s49,entropy,False,49,temporal,108,1100,0.56948,0.5066006654720951,0.4335978315159049,1.0
temporal-entropy-s49,entropy,False,49,temporal,109,1110,0.56892,0.5058276393529788,0.43192273248419055,1.0
temporal-entropy-s49,entropy,False,49,temporal,110,1120,0.56896,0.506012132342884,0.4326503817024618,1.0
temporal-entropy-s49,entropy,False,49,temporal,111,1130,0.56884,0.505957929439253,0.4328143062074198,1.0
temporal-entropy-s49,entropy,False,49,temporal,112,1140,0.56868,0.5054446317093703,0.4309577544704519,1.0
temporal-entropy-s49,entropy,False,49,temporal,113,1150,0.56832,0.5050947944736954,0.43057149448837106,1.0
temporal-entropy-s49,entropy,False,49,temporal,114,1160,0.56872,0.5057164980108402,0.4320999196710551,1.0
temporal-entropy-s49,entropy,False,49,temporal,115,1170,0.56896,0.5060620599494925,0.4328844705840964,1.0
temporal-entropy-s49,entropy,False,49,temporal,116,1180,0.56884,0.5059080018326445,0.4325802819307542,1.0
temporal-entropy-s49,entropy,False,49,temporal,117,1190,0.56856,0.5055402116255645,0.43183051771308234,1.0
temporal-entropy-s49,entropy,False,49,temporal,118,1200,0.56876,0.505851063394137,0.43259207659049725,1.0
temporal-entropy-s49,entropy,False,49,temporal,119,1210,0.56872,0.5057789075191008,0.4323930727519666,1.0
temporal-entropy-s49,entropy,False,49,temporal,120,1220,0.56892,0.506177132599238,0.43356121254578966,1.0
temporal-entropy-s49,entropy,False,49,temporal,121,1230,0.56864,0.5059591252119835,0.43351335813743563,1.0
temporal-entropy-s49,entropy,False,49,temporal,122,1240,0.56864,0.5063211003598949,0.435190280204616,1.0
temporal-entropy-s49,entropy,False,49,temporal,123,1250,0.56924,0.5066545243863106,0.43467820998641815,1.0
temporal-entropy-s49,entropy,False,49,temporal,124,1260,0.5694,0.5063939442137623,0.4329074159853522,1.0
temporal-entropy-s49,entropy,False,49,temporal,125,1270,0.5688,0.5058483278592605,0.4324397842197975,1.0
temporal-entropy-s49,entropy,False,49,temporal,126,1280,0.56912,0.5060635997116386,0.4323332077341572,1.0
temporal-entropy-s49,entropy,False,49,temporal,127,1290,0.569,0.5061966253327893,0.4333750427498153,1.0
temporal-entropy-s49,entropy,False,49,temporal,128,1300,0.56896,0.5060745418511446,0.4329429387528867,1.0
temporal-entropy-s49,entropy,False,49,temporal,129,1310,0.56832,0.5054068420149983,0.4320424282241619,1.0
temporal-entropy-s49,entropy,False,49,temporal,130,1320,0.56892,0.5061896145008902,0.43361941678896343,1.0
temporal-entropy-s49,entropy,False,49,temporal,131,1330,0.5688,0.5059232192691732,0.4327909181285234,1.0
temporal-entropy-s49,entropy,False,49,temporal,132,1340,0.56888,0.5059801577076807,0.43277921528910457,1.0
temporal-entropy-s49,entropy,False,49,temporal,133,1350,0.5686,0.5054501027791233,0.43126540520612844,1.0
temporal-entropy-s49,entropy,False,49,temporal,134,1360,0.56892,0.5058276393529788,0.43192273248419055,1.0
temporal-entropy-s49,entropy,False,49,temporal,135,1370,0.5692,0.5061829476584068,0.4326146907922651,1.0
temporal-entropy-s49,entropy,False,49,temporal,136,1380,0.5688,0.5057859183509998,0.43214657713211835,1.0
temporal-entropy-s49,entropy,False,49,temporal,137,1390,0.5688,0.5057359907443915,0.4319116208108256,1.0
temporal-entropy-s49,entropy,False,49,temporal,138,1400,0.56888,0.5058678205928117,0.432251930271797,1.0
temporal-entropy-s49,entropy,False,49,temporal,139,1410,0.56856,0.5053904288057393,0.43112421146832663,1.0
temporal-entropy-s49,entropy,False,49,temporal,140,1420,0.56876,0.5056638348693553,0.4317118844680392,1.0
temporal-entropy-s49,entropy,False,49,temporal,141,1430,0.56908,0.5059914438366024,0.43213358050034195,1.0
temporal-entropy-s49,entropy,False,49,temporal,142,1440,0.56888,0.5057929291828991,0.4318994307701873,1.0
temporal-entropy-s49,entropy,False,49,temporal,143,1450,0.5684,0.5052391062237678,0.4309722438407064,1.0
temporal-entropy-s49,entropy,False,49,temporal,144,1460,0.56876,0.5053767511313566,0.43035273106295024,1.0
temporal-entropy-s49,entropy,False,49,temporal,145,1470,0.56908,0.5056669143936474,0.4305974316357454,1.0
temporal-entropy-s49,entropy,False,49,temporal,146,1480,0.56856,0.5049410803462631,0.4289863592009324,1.0
temporal-entropy-s49,entropy,False,49,temporal,147,1490,0.56844,0.504674685114546,0.42813838296777323,1.0
temporal-entropy-s49,entropy,False,49,temporal,148,1500,0.56908,0.5053923125573009,0.4292859987368197,1.0
temporal-entropy-s49,entropy,False,49,temporal,149,1510,0.569,0.5052480008072285,0.42888044086363486,1.0
temporal-entropy-s49,entropy,False,49,temporal,150,1520,0.56896,0.5053880372602783,0.4296948420305942,1.0
temporal-entropy-s49,entropy,False,49,temporal,151,1530,0.56896,0.5049886164074106,0.427774325307059,1.0
temporal-entropy-s49,entropy,False,49,temporal,152,1540,0.56888,0.5054559178382919,0.4303034582874091,1.0
temporal-entropy-s49,entropy,False,49,temporal,153,1550,0.56852,0.5048564425695747,0.42872402626553113,1.0
temporal-entropy-s49,entropy,False,49,temporal,154,1560,0.56884,0.5053712800616036,0.43004252482386096,1.0
temporal-entropy-s49,entropy,False,49,temporal,155,1570,0.56848,0.5048716600061034,0.4289402607482907,1.0
temporal-entropy-s49,entropy,False,49,temporal,156,1580,0.56812,0.5042347390324298,0.4271725517919892,1.0
temporal-entropy-s49,entropy,False,49,temporal,157,1590,0.56836,0.5046427104793427,0.4282724593529587,1.0
temporal-entropy-s49,entropy,False,49,temporal,158,1600,0.568,0.5042429456370594,0.4276454861579241,1.0
temporal-entropy-s49,entropy,False,49,temporal,159,1610,0.56864,0.504823272161641,0.42813305704523785,1.0
temporal-entropy-s49,entropy,False,49,temporal,160,1620,0.5682,0.5045912431105881,0.42859961982453987,1.0
temporal-entropy-s49,entropy,False,49,temporal,161,1630,0.56836,0.5046177466760384,0.42815246161876014,1.0
temporal-entropy-s49,entropy,False,49,temporal,162,1640,0.56832,0.5044332536861332,0.427407684260186,1.0
temporal-entropy-s49,entropy,False,49,temporal,163,1650,0.56776,0.5039348294033634,0.42702665328208844,1.0
temporal-entropy-s49,entropy,False,49,temporal,164,1660,0.56844,0.5045124203930685,0.42735578352156117,1.0
temporal-entropy-s49,entropy,False,49,temporal,165,1670,0.56768,0.503565843423553,0.42552917395024237,1.0
temporal-entropy-s49,entropy,False,49,temporal,166,1680,0.56776,0.5036352637637127,0.4255747223245431,1.0
temporal-entropy-s49,entropy,False,49,temporal,167,1690,0.56784,0.5039418402352626,0.42677099895728776,1.0
temporal-entropy-s49,entropy,False,49,temporal,168,1700,0.56784,0.5038170212187414,0.4261663666797852,1.0
temporal-entropy-s49,entropy,False,49,temporal,169,1710,0.56848,0.5044472753499314,0.42689515868654687,1.0
temporal-entropy-s49,entropy,False,49,temporal,170,1720,0.56864,0.504498742718686,0.4265621646260731,1.0
temporal-entropy-s49,entropy,False,49,temporal,171,1730,0.56776,0.5036851913703212,0.42581761212816027,1.0
temporal-entropy-s49,entropy,False,49,temporal,172,1740,0.56868,0.5046832357085912,0.42731196739920024,1.0
temporal-entropy-s49,entropy,False,49,temporal,173,1750,0.568,0.5037935971775832,0.4254679780364323,1.0
temporal-entropy-s49,entropy,False,49,temporal,174,1760,0.56812,0.5038103543762579,0.4251093073426215,1.0
temporal-entropy-s49,entropy,False,49,temporal,175,1770,0.5678,0.503407853999098,0.4243162495139135,1.0
temporal-entropy-s49,entropy,False,49,temporal,176,1780,0.56776,0.5033731438290182,0.42429359556193547,1.0
temporal-entropy-s49,entropy,False,49,temporal,177,1790,0.56804,0.5035786693146207,0.4242682130173107,1.0
temporal-entropy-s49,entropy,False,49,temporal,178,1800,0.56816,0.5038575464479899,0.4251930814561078,1.0
temporal-entropy-s49,entropy,False,49,temporal,179,1810,0.56844,0.5040006624253317,0.4248626332189846,1.0
temporal-entropy-s49,entropy,False,49,temporal,180,1820,0.56872,0.5039939955828483,0.4237904402595035,1.0
temporal-entropy-s49,entropy,False,49,temporal,181,1830,0.56836,0.50391876018352,0.42475601770933935,1.0
temporal-entropy-s49,entropy,False,49,temporal,182,1840,0.569,0.5044117133965368,0.4248114744472666,1.0
temporal-entropy-s49,entropy,False,49,temporal,183,1850,0.56856,0.5041172748372234,0.4249919249375908,1.0
temporal-entropy-s49,entropy,False,49,temporal,184,1860,0.56872,0.5042061879109342,0.4248372789872964,1.0
temporal-entropy-s49,entropy,False,49,temporal,185,1870,0.56872,0.5042311517142385,0.42496,1.0
temporal-entropy-s49,entropy,False,49,temporal,186,1880,0.56872,0.5042311517142385,0.42496,1.0
temporal-entropy-s49,entropy,False,49,temporal,187,1890,0.56804,0.5035162598063602,0.4239611560583569,1.0
temporal-entropy-s49,entropy,False,49,temporal,188,1900,0.56896,0.5044518946363696,0.4251573472794571,1.0
temporal-entropy-s49,entropy,False,49,temporal,189,1910,0.56916,0.504862601618159,0.4264327549495648,1.0
temporal-entropy-s49,entropy,False,49,temporal,190,1920,0.56876,0.5042533799826662,0.4249213097013747,1.0
temporal-entropy-s49,entropy,False,49,temporal,191,1930,0.56904,0.5045337968781815,0.4252640367101773,1.0
temporal-entropy-s49,entropy,False,49,temporal,192,1940,0.56912,0.5045158439067763,0.4248793805696791,1.0
temporal-entropy-s49,entropy,False,49,temporal,193,1950,0.56924,0.5047073477285806,0.42537741519784567,1.0
temporal-entropy-s49,entropy,False,49,temporal,194,1960,0.56904,0.5046211701897462,0.4256928412991133,1.0
temporal-entropy-s49,entropy,False,49,temporal,195,1970,0.56948,0.5050029820606244,0.42594271572018283,1.0
temporal-entropy-s49,entropy,False,49,temporal,196,1980,0.56908,0.5047182898680866,0.42602118982076725,1.0
temporal-entropy-s49,entropy,False,49,temporal,197,1990,0.569,0.5045365324130578,0.4254252542608165,1.0
temporal-entropy-s49,entropy,False,49,temporal,198,2000,0.56944,0.5049932356938488,0.4260424246916472,
temporal-entropy-s50,entropy,False,50,temporal,0,20,0.516,0.4986499070655262,0.49790488072374406,1.0
temporal-entropy-s50,entropy,False,50,temporal,1,30,0.5072,0.4968427177195009,0.49681222046285123,1.0
temporal-entropy-s50,entropy,False,50,temporal,2,40,0.52408,0.4995452296121159,0.49572678761149513,1.0
temporal-entropy-s50,entropy,False,50,temporal,3,50,0.52356,0.49950590015559787,0.4959708124250931,1.0
temporal-entropy-s50,entropy,False,50,temporal,4,60,0.53264,0.5028042508573936,0.4951815851367356,1.0
temporal-entropy-s50,entropy,False,50,temporal,5,70,0.52696,0.5017198324149088,0.4975128850851178,1.0
temporal-entropy-s50,entropy,False,50,temporal,6,80,0.52872,0.5019489621266016,0.4967190490297037,1.0
temporal-entropy-s50,entropy,False,50,temporal,7,90,0.53792,0.5035041218941236,0.49135757339970876,1.0
temporal-entropy-s50,entropy,False,50,temporal,8,100,0.53692,0.501899935444653,0.48898278398757494,1.0
temporal-entropy-s50,entropy,False,50,temporal,9,110,0.57152,0.5108048549683292,0.4458322366895463,1.0
temporal-entropy-s50,entropy,False,50,temporal,10,120,0.5728,0.5120154356241008,0.447051466767847,1.0
temporal-entropy-s50,entropy,False,50,temporal,11,130,0.57236,0.5130315967382596,0.4527696113627825,1.0
temporal-entropy-s50,entropy,False,50,temporal,12,140,0.57308,0.511971323076661,0.4459606597288462,1.0
temporal-entropy-s50,entropy,False,50,temporal,13,150,0.57376,0.5115628438358489,0.4418942531398728,1.0
temporal-entropy-s50,entropy,False,50,temporal,14,160,0.573,0.5115648913918942,0.4444170004080202,1.0
temporal-entropy-s50,entropy,False,50,temporal,15,170,0.5734,0.5113003799117388,0.4419056194112395,1.0
temporal-entropy-s50,entropy,False,50,temporal,16,180,0.57376,0.5113256877044587,0.4408106230868387,1.0
temporal-entropy-s50,entropy,False,50,temporal,17,190,0.57388,0.5100193633280091,0.4342760093142098,1.0
temporal-entropy-s50,entropy,False,50,temporal,18,200,0.57416,0.5103247440268286,0.4347372018810587,1.0
temporal-entropy-s50,entropy,False,50,temporal,19,210,0.57464,0.5103668090182231,0.43321590104059216,1.0
temporal-entropy-s50,entropy,False,50,temporal,20,220,0.57528,0.5106850156081102,0.43243318112493373,1.0
temporal-entropy-s50,entropy,False,50,temporal,21,230,0.57524,0.5098389818306428,0.42840472788125944,1.0
temporal-entropy-s50,entropy,False,50,temporal,22,240,0.57448,0.5085054659099117,0.4245778290129611,1.0
temporal-entropy-s50,entropy,False,50,temporal,23,250,0.57496,0.5103823704441673,0.4321273621032725,1.0
temporal-entropy-s50,entropy,False,50,temporal,24,260,0.57396,0.5091776048475644,0.42990406431374983,1.0
temporal-entropy-s50,entropy,False,50,temporal,25,270,0.57404,0.5090473147612902,0.4289649308193668,1.0
temporal-entropy-s50,entropy,False,50,temporal,26,280,0.5744,0.50907262255401,0.42774244065835404,1.0
temporal-entropy-s50,entropy,False,50,temporal,27,290,0.57432,0.5095773696898477,0.4305389790064968,1.0
temporal-entropy-s50,entropy,False,50,temporal,28,300,0.5736,0.5088152857102374,0.42945303938651164,1.0
temporal-entropy-s50,entropy,False,50,temporal,29,310,0.57428,0.5096799604379412,0.4311883594409593,1.0
temporal-entropy-s50,entropy,False,50,temporal,30,320,0.57412,0.5096409749708387,0.431583566924708,1.0
temporal-entropy-s50,entropy,False,50,temporal,31,330,0.57444,0.5096315725934787,0.4303624016731563,1.0
temporal-entropy-s50,entropy,False,50,temporal,32,340,0.57392,0.5093925327105269,0.43110364329430223,1.0
temporal-entropy-s50,entropy,False,50,temporal,33,350,0.57396,0.5094771704872152,0.43137001702968586,1.0
temporal-entropy-s50,entropy,False,50,temporal,34,360,0.57368,0.5095212830346549,0.43260081790150234,1.0
temporal-entropy-s50,entropy,False,50,temporal,35,370,0.57392,0.509841881170003,0.4332811253944697,1.0
temporal-entropy-s50,entropy,False,50,temporal,36,380,0.57396,0.509464688585563,0.4313091979440574,1.0
temporal-entropy-s50,entropy,False,50,temporal,37,390,0.574,0.5102233490514656,0.43482276818930105,1.0
temporal-entropy-s50,entropy,False,50,temporal,38,400,0.57412,0.5103774071683136,0.4351306991691497,1.0
temporal-entropy-s50,entropy,False,50,temporal,39,410,0.5742,0.5106839836398633,0.4363033659070027,1.0
temporal-entropy-s50,entropy,False,50,temporal,40,420,0.57364,0.510547534505005,0.43761828733004493,1.0
temporal-entropy-s50,entropy,False,50,temporal,41,430,0.558,0.5072983906700897,0.468686140161077,1.0
temporal-entropy-s50,entropy,False,50,temporal,42,440,0.55804,0.507595220774864,0.469589937325856,1.0
temporal-entropy-s50,entropy,False,50,temporal,43,450,0.55836,0.507910347840459,0.46993241073170666,1.0
temporal-entropy-s50,entropy,False,50,temporal,44,460,0.55832,0.5078257100637708,0.46973878277872,1.0
temporal-entropy-s50,entropy,False,50,temporal,45,470,0.55816,0.5080488445313628,0.47083069313970305,1.0
temporal-entropy-s50,entropy,False,50,temporal,46,480,0.55816,0.5077867245966683,0.4699624220919616,1.0
temporal-entropy-s50,entropy,False,50,temporal,47,490,0.5586,0.5083058373857198,0.4707180515281124,1.0
temporal-entropy-s50,entropy,False,50,temporal,48,500,0.55844,0.5083042976235737,0.47106307145899673,1.0
temporal-entropy-s50,entropy,False,50,temporal,49,510,0.5582,0.5077715071601396,0.46982352737458144,1.0
temporal-entropy-s50,entropy,False,50,temporal,50,520,0.5576,0.5072134089039858,0.4692906380895433,1.0
temporal-entropy-s50,entropy,False,50,temporal,51,530,0.55196,0.5052025942043681,0.4745616487984321,1.0
temporal-entropy-s50,entropy,False,50,temporal,52,540,0.55376,0.5058159273323998,0.4728951457698741,1.0
temporal-entropy-s50,entropy,False,50,temporal,53,550,0.56228,0.5089029374894244,0.4642265858866129,1.0
temporal-entropy-s50,entropy,False,50,temporal,54,560,0.57424,0.5113802345975054,0.43942645805999847,1.0
temporal-entropy-s50,entropy,False,50,temporal,55,570,0.56732,0.5080215383239427,0.44695472226031385,1.0
temporal-entropy-s50,entropy,False,50,temporal,56,580,0.56856,0.5082987118906821,0.4442959681857927,1.0
temporal-entropy-s50,entropy,False,50,temporal,57,590,0.56896,0.5087456688046974,0.44497340223541476,1.0
temporal-entropy-s50,entropy,False,50,temporal,58,600,0.56864,0.5084679874440587,0.4447775413075624,1.0
temporal-entropy-s50,entropy,False,50,temporal,59,610,0.56892,0.5086111034214006,0.4445159627350485,1.0
temporal-entropy-s50,entropy,False,50,temporal,60,620,0.56872,0.5082128783412634,0.44341540247386957,1.0
temporal-entropy-s50,entropy,False,50,temporal,61,630,0.57132,0.5094704872642833,0.4405459990408817,1.0
temporal-entropy-s50,entropy,False,50,temporal,62,640,0.56876,0.5084223351344729,0.4442013122334328,1.0
temporal-entropy-s50,entropy,False,50,temporal,63,650,0.57292,0.5097854505253947,0.43655160386543773,1.0
temporal-entropy-s50,entropy,False,50,temporal,64,660,0.57316,0.510131012464047,0.4373353818438248,1.0
temporal-entropy-s50,entropy,False,50,temporal,65,670,0.56852,0.5081641465073854,0.4438376928672868,1.0
temporal-entropy-s50,entropy,False,50,temporal,66,680,0.57336,0.5100549252814038,0.4362822597492283,1.0
temporal-entropy-s50,entropy,False,50,temporal,67,690,0.56856,0.5080241100543356,0.44309977427335495,1.0
temporal-entropy-s50,entropy,False,50,temporal,68,700,0.57312,0.5093473881948403,0.43377453728916837,1.0
temporal-entropy-s50,entropy,False,50,temporal,69,710,0.56868,0.507791229219968,0.4416911528821605,1.0
temporal-entropy-s50,entropy,False,50,temporal,70,720,0.57084,0.5080554130911561,0.4356778763689046,1.0
temporal-entropy-s50,entropy,False,50,temporal,71,730,0.5686,0.507372315633549,0.4400910053496649,1.0
temporal-entropy-s50,entropy,False,50,temporal,72,740,0.56884,0.5078801422936788,0.4415671431970739,1.0
temporal-entropy-s50,entropy,False,50,temporal,73,750,0.56892,0.5079495626338385,0.44161551168046775,1.0
temporal-entropy-s50,entropy,False,50,temporal,74,760,0.57304,0.5093528592645932,0.4340852532402007,1.0
temporal-entropy-s50,entropy,False,50,temporal,75,770,0.57228,0.5092425697057694,0.43623377343667624,1.0
temporal-entropy-s50,entropy,False,50,temporal,76,780,0.57324,0.5094390368034276,0.43378464746253975,1.0
