run_id,strategy,seed,split,iteration,n_labels_before,zone,month,temperature,relative_humidity,comfort_class,triggered
random_split-random-s42,random,42,random_split,23,250,2,1,22.0,76.53684210526316,comfortable,True
random_split-random-s42,random,42,random_split,23,250,3,1,17.4,57.53703703703704,too_cool,True
random_split-random-s42,random,42,random_split,23,250,2,1,21.784000000000002,78.524,too_cool,True
random_split-random-s42,random,42,random_split,23,250,2,1,22.2,83.624,comfortable,True
random_split-random-s42,random,42,random_split,23,250,2,1,21.776,73.04,too_cool,True
random_split-random-s42,random,42,random_split,23,250,1,1,24.76385542168675,63.51287128712872,comfortable,False
random_split-random-s42,random,42,random_split,23,250,2,1,22.03333333333333,80.84,comfortable,True
random_split-random-s42,random,42,random_split,23,250,3,1,17.105555555555558,59.833333333333336,too_cool,True
random_split-random-s42,random,42,random_split,24,260,2,1,21.944000000000003,74.1,too_cool,True
random_split-random-s42,random,42,random_split,24,260,3,1,15.6,52.04,too_cool,True
random_split-random-s42,random,42,random_split,24,260,2,1,21.7,70.668,too_cool,True
random_split-random-s42,random,42,random_split,24,260,1,1,24.738823529411768,63.53368421052632,comfortable,False
random_split-random-s42,random,42,random_split,24,260,1,1,24.835616438356166,65.532,comfortable,False
random_split-random-s42,random,42,random_split,24,260,4,1,25.67142857142857,78.14333333333335,too_warm,True
random_split-random-s42,random,42,random_split,24,260,4,1,24.773333333333333,73.73636363636363,comfortable,False
random_split-random-s42,random,42,random_split,24,260,2,1,21.84,69.32,too_cool,True
random_split-random-s42,random,42,random_split,24,260,4,1,24.68095238095238,80.15333333333334,comfortable,True
random_split-random-s42,random,42,random_split,24,260,3,1,17.28,58.230000000000004,too_cool,True
random_split-random-s42,random,42,random_split,25,270,4,1,26.842857142857145,70.98333333333333,comfortable,True
random_split-random-s42,random,42,random_split,25,270,2,1,21.9,74.684,comfortable,True
random_split-random-s42,random,42,random_split,25,270,1,1,25.232558139534884,65.6734693877551,comfortable,False
random_split-random-s42,random,42,random_split,25,270,4,1,26.939999999999998,68.24666666666667,comfortable,True
random_split-random-s42,random,42,random_split,25,270,1,1,25.424096385542168,68.116,too_warm,False
random_split-random-s42,random,42,random_split,25,270,4,1,25.177777777777777,74.05714285714285,comfortable,False
random_split-random-s42,random,42,random_split,25,270,4,1,23.06666666666667,79.54666666666667,too_warm,True
random_split-random-s42,random,42,random_split,25,270,4,1,24.105263157894736,77.25,comfortable,True
random_split-random-s42,random,42,random_split,25,270,4,1,26.99473684210526,59.21935483870968,comfortable,True
random_split-random-s42,random,42,random_split,25,270,3,1,17.514285714285716,58.43,too_cool,True
random_split-random-s42,random,42,random_split,26,280,2,1,22.230434782608697,78.13846153846154,too_cool,True
random_split-random-s42,random,42,random_split,26,280,4,1,25.74,70.09666666666666,comfortable,False
random_split-random-s42,random,42,random_split,26,280,2,1,22.08,80.072,comfortable,True
random_split-random-s42,random,42,random_split,26,280,3,1,17.389999999999997,58.263333333333335,too_cool,True
random_split-random-s42,random,42,random_split,26,280,2,1,22.03181818181818,83.19130434782609,comfortable,True
random_split-random-s42,random,42,random_split,26,280,4,1,23.87142857142857,79.94,comfortable,True
random_split-random-s42,random,42,random_split,26,280,3,1,17.465,60.266666666666666,too_cool,True
random_split-random-s42,random,42,random_split,26,280,2,1,22.0,77.62272727272727,comfortable,True
